CustomerID,purchase_count,customer_lifetime_days,total_spend,avg_days_between_purchases,frequency_segment,revenue_segment,avg_order_value,median_order_value,std_order_value,order_count,Customer_Segment
13243,58,0,600.07,0.0,High,Silver,600.07,600.07,,1,Need Attention
13244,27,0,121.74000000000001,0.0,Medium,Bronze,121.74000000000001,121.74000000000001,,1,At Risk
13245,16,0,430.5,0.0,Low,Silver,430.5,430.5,,1,Potential Loyalists
13246,141,312,1987.3,2.2127659574468086,Very High,Platinum,331.21666666666664,341.555,152.17795236717657,6,Champions
13247,25,64,501.12,2.56,Medium,Silver,125.28,75.75,121.03749253846927,4,Potential Loyalists
13248,26,64,465.68,2.4615384615384617,Medium,Silver,232.84000000000003,232.84000000000003,218.67984314975172,2,At Risk
13249,23,168,711.41,7.304347826086956,Medium,Gold,237.13666666666666,291.84,94.74895267670946,3,Need Attention
13253,36,182,1030.4,5.055555555555555,Medium,Gold,515.2,515.2,54.758349135086156,2,Need Attention
13255,13,364,399.51,28.0,Low,Silver,199.755,199.755,36.69177087576994,2,Potential Loyalists
13256,1,0,0.0,0.0,Low,Bronze,0.0,0.0,,1,At Risk
13258,38,193,698.5799999999999,5.078947368421052,Medium,Gold,232.85999999999999,224.62,133.57075877601355,3,Loyal Customers
13259,87,0,292.32,0.0,High,Bronze,292.32,292.32,,1,Potential Loyalists
13260,8,0,557.62,0.0,Low,Silver,557.62,557.62,,1,Potential Loyalists
13261,9,17,944.1,1.8888888888888888,Low,Gold,472.05,472.05,527.5723694432832,2,Need Attention
13262,11,0,200.29,0.0,Low,Bronze,200.29,200.29,,1,Need Attention
13263,1677,323,7454.07,0.19260584376863446,Very High,Platinum,212.97342857142857,187.1,108.96047726375936,35,Champions
13265,91,220,2107.66,2.4175824175824174,High,Platinum,421.53200000000004,336.64,221.91417241807702,5,Loyal Customers
13266,187,245,3834.2599999999998,1.3101604278074865,Very High,Platinum,319.5216666666667,307.705,30.55158256080523,12,Champions
13267,211,364,4521.49,1.7251184834123223,Very High,Platinum,237.97315789473683,301.20000000000005,127.08256485243632,19,Champions
13268,440,249,3214.69,0.5659090909090909,Very High,Platinum,292.24454545454546,302.21999999999997,184.85502867726572,11,Champions
13269,316,368,5346.2300000000005,1.1645569620253164,Very High,Platinum,356.4153333333333,333.68,160.2982350346943,15,Champions
13270,1,0,590.0,0.0,Low,Silver,590.0,590.0,,1,Need Attention
13271,96,0,217.38,0.0,High,Bronze,217.38,217.38,,1,Need Attention
13272,15,58,276.56,3.8666666666666667,Low,Bronze,138.28,138.28,3.7900923471599044,2,Potential Loyalists
13273,16,0,138.98,0.0,Low,Bronze,138.98,138.98,,1,At Risk
13276,30,36,590.9300000000001,1.2,Medium,Silver,295.46500000000003,295.46500000000003,223.56595100775073,2,Loyal Customers
13277,8,117,258.4,14.625,Low,Bronze,64.6,62.95,17.391760501264194,4,Potential Loyalists
13278,46,0,542.73,0.0,High,Silver,542.73,542.73,,1,Loyal Customers
13279,9,0,137.75,0.0,Low,Bronze,137.75,137.75,,1,At Risk
13280,85,214,814.86,2.5176470588235293,High,Gold,271.62,307.35,141.67540259339304,3,Need Attention
13282,37,202,1132.14,5.45945945945946,Medium,Gold,377.38000000000005,359.04,44.76258705660338,3,Loyal Customers
13283,7,125,93.66,17.857142857142858,Low,Bronze,46.83,46.83,30.165175285418115,2,At Risk
13284,13,0,201.19,0.0,Low,Bronze,201.19,201.19,,1,Need Attention
13285,187,266,2709.12,1.4224598930481283,Very High,Platinum,677.28,702.9549999999999,125.72296554992117,4,Champions
13291,42,0,361.11,0.0,High,Silver,361.11,361.11,,1,Need Attention
13292,31,245,578.94,7.903225806451613,Medium,Silver,289.47,289.47,56.42712113868648,2,Loyal Customers
13294,54,59,873.74,1.0925925925925926,High,Gold,436.87,436.87,66.15691044781335,2,Need Attention
13295,10,0,201.20000000000002,0.0,Low,Bronze,201.20000000000002,201.20000000000002,,1,Need Attention
13296,5,0,87.4,0.0,Low,Bronze,87.4,87.4,,1,At Risk
13297,59,59,2089.85,1.0,High,Platinum,522.4625,339.955,541.2876329873055,4,Champions
13298,2,0,360.0,0.0,Low,Silver,360.0,360.0,,1,Potential Loyalists
13299,5,0,142.5,0.0,Low,Bronze,142.5,142.5,,1,Need Attention
13300,20,0,371.89,0.0,Medium,Silver,371.89,371.89,,1,At Risk
13301,81,188,618.09,2.3209876543209877,High,Silver,154.5225,153.495,15.04070781800731,4,Need Attention
13302,1,0,63.75,0.0,Low,Bronze,63.75,63.75,,1,At Risk
13304,21,0,300.42,0.0,Medium,Bronze,300.42,300.42,,1,Need Attention
13305,81,368,2000.86,4.54320987654321,High,Platinum,200.08599999999998,194.65,76.21045542152045,10,Champions
13307,1,0,15.0,0.0,Low,Bronze,15.0,15.0,,1,At Risk
13308,54,180,1385.51,3.3333333333333335,High,Gold,461.83666666666664,285.88,305.80570569126627,3,Loyal Customers
13309,107,301,1456.79,2.8130841121495327,Very High,Gold,291.358,293.77,99.41419098901322,5,Champions
13310,72,296,1132.03,4.111111111111111,High,Gold,377.3433333333333,407.47,54.544679239439446,3,Champions
13311,26,145,598.57,5.576923076923077,Medium,Silver,299.285,299.285,269.86730303984586,2,Potential Loyalists
13313,78,317,1555.3200000000002,4.064102564102564,High,Gold,311.064,308.6,8.252507497724553,5,Champions
13314,62,72,775.94,1.1612903225806452,High,Gold,258.6466666666667,186.47,214.20776510979553,3,Loyal Customers
13316,87,217,5977.73,2.4942528735632186,High,Platinum,1494.4325,1568.325,609.3510256754039,4,Loyal Customers
13317,124,292,2273.68,2.3548387096774195,Very High,Platinum,378.9466666666667,315.65,323.49944739777635,6,Loyal Customers
13318,20,36,640.76,1.8,Medium,Silver,213.58666666666667,186.96,79.4786646423638,3,Potential Loyalists
13319,476,360,10845.550000000001,0.7563025210084033,Very High,Platinum,417.1365384615384,352.41999999999996,373.51474294803734,26,Champions
13320,106,135,1548.7,1.2735849056603774,Very High,Gold,387.175,396.175,167.04590955782183,4,Need Attention
13321,11,14,567.36,1.2727272727272727,Low,Silver,283.68,283.68,34.84622217687304,2,Potential Loyalists
13322,25,0,199.48000000000002,0.0,Medium,Bronze,199.48000000000002,199.48000000000002,,1,At Risk
13323,21,81,787.85,3.857142857142857,Medium,Gold,157.57,137.3,69.15064714086196,5,Potential Loyalists
13324,75,324,7121.95,4.32,High,Platinum,712.1949999999999,649.4100000000001,429.0623584631959,10,Loyal Customers
13325,12,0,675.3,0.0,Low,Gold,675.3,675.3,,1,Need Attention
13327,108,326,3627.77,3.0185185185185186,Very High,Platinum,453.47125,462.225,258.3879243882013,8,Loyal Customers
13328,17,0,1308.48,0.0,Low,Gold,1308.48,1308.48,,1,Need Attention
13329,17,335,789.0,19.705882352941178,Low,Gold,394.5,394.5,127.70348468229044,2,Potential Loyalists
13330,53,223,1140.93,4.2075471698113205,High,Gold,380.30999999999995,392.4,39.84525191286909,3,Need Attention
13332,21,0,350.90000000000003,0.0,Medium,Silver,350.90000000000003,350.90000000000003,,1,Potential Loyalists
13334,268,223,3536.82,0.832089552238806,Very High,Platinum,1178.94,1071.4,437.75174654134736,3,Need Attention
13336,51,0,795.12,0.0,High,Gold,795.12,795.12,,1,Need Attention
13338,19,0,487.02,0.0,Medium,Silver,487.02,487.02,,1,At Risk
13339,54,0,860.12,0.0,High,Gold,860.12,860.12,,1,Need Attention
13340,134,231,10736.48,1.7238805970149254,Very High,Platinum,1533.782857142857,909.26,1350.8769257376766,7,Loyal Customers
13341,42,0,775.85,0.0,High,Gold,775.85,775.85,,1,Need Attention
13343,19,0,353.43,0.0,Medium,Silver,353.43,353.43,,1,At Risk
13344,119,209,2543.7200000000003,1.7563025210084033,Very High,Platinum,847.9066666666668,565.49,710.4611681389305,3,Loyal Customers
13345,20,0,389.5,0.0,Medium,Silver,389.5,389.5,,1,Need Attention
13347,8,0,341.36,0.0,Low,Silver,341.36,341.36,,1,Potential Loyalists
13348,14,0,233.76000000000002,0.0,Low,Bronze,233.76000000000002,233.76000000000002,,1,At Risk
13349,16,0,247.32,0.0,Low,Bronze,247.32,247.32,,1,At Risk
13350,40,63,979.12,1.575,Medium,Gold,489.56000000000006,489.56000000000006,222.0456714281997,2,Loyal Customers
13351,16,0,373.94,0.0,Low,Silver,373.94,373.94,,1,Potential Loyalists
13352,24,0,397.98,0.0,Medium,Silver,397.98,397.98,,1,Potential Loyalists
13354,51,0,743.53,0.0,High,Gold,743.53,743.53,,1,Loyal Customers
13355,32,0,674.7,0.0,Medium,Gold,674.7,674.7,,1,Need Attention
13356,42,0,768.24,0.0,High,Gold,768.24,768.24,,1,Need Attention
13357,90,0,609.95,0.0,High,Silver,609.95,609.95,,1,Need Attention
13358,29,0,439.03000000000003,0.0,Medium,Silver,439.03000000000003,439.03000000000003,,1,Need Attention
13359,23,0,439.56,0.0,Medium,Silver,439.56,439.56,,1,Potential Loyalists
13362,166,278,3090.7400000000002,1.6746987951807228,Very High,Platinum,772.6850000000001,762.47,27.534003825573006,4,Champions
13363,60,26,992.5,0.43333333333333335,High,Gold,496.25,496.25,152.12695290447385,2,Champions
13364,10,0,134.96,0.0,Low,Bronze,134.96,134.96,,1,At Risk
13365,128,184,2225.37,1.4375,Very High,Platinum,1112.685,1112.685,582.776195850517,2,Loyal Customers
13366,1,0,56.16,0.0,Low,Bronze,56.16,56.16,,1,At Risk
13368,29,80,623.4,2.7586206896551726,Medium,Silver,311.7,311.7,390.7472072836861,2,Need Attention
13369,14,0,308.28000000000003,0.0,Low,Silver,308.28000000000003,308.28000000000003,,1,Need Attention
13370,39,0,754.87,0.0,Medium,Gold,754.87,754.87,,1,Need Attention
13372,23,0,378.64,0.0,Medium,Silver,378.64,378.64,,1,At Risk
13373,158,215,3312.25,1.360759493670886,Very High,Platinum,1104.0833333333333,1067.88,138.0913691485944,3,Loyal Customers
13375,37,0,778.65,0.0,Medium,Gold,778.65,778.65,,1,Need Attention
13376,53,135,1019.76,2.547169811320755,High,Gold,339.92,376.0,78.59783203116993,3,Need Attention
13379,97,110,572.56,1.134020618556701,High,Silver,190.85333333333332,136.74,94.11702307942666,3,Loyal Customers
13381,172,267,3639.31,1.552325581395349,Very High,Platinum,606.5516666666666,656.1600000000001,113.67119712867756,6,Champions
13382,15,0,222.99,0.0,Low,Bronze,222.99,222.99,,1,Need Attention
13384,152,147,4151.93,0.9671052631578947,Very High,Platinum,593.1328571428572,583.24,405.85171153654494,7,Champions
13385,35,0,534.57,0.0,Medium,Silver,534.57,534.57,,1,Need Attention
13388,35,0,677.1,0.0,Medium,Gold,338.54999999999995,338.54999999999995,399.8688847609926,2,Need Attention
13389,51,221,797.96,4.333333333333333,High,Gold,265.9866666666667,257.89,52.69362042347568,3,Loyal Customers
13390,13,0,544.08,0.0,Low,Silver,544.08,544.08,,1,Need Attention
13391,1,0,59.8,0.0,Low,Bronze,59.8,59.8,,1,Need Attention
13394,155,308,2520.02,1.9870967741935484,Very High,Platinum,315.0025,304.8,23.94277150086967,8,Champions
13395,21,0,307.72,0.0,Medium,Silver,307.72,307.72,,1,Need Attention
13396,43,290,1360.99,6.744186046511628,High,Gold,680.495,680.495,414.68277182685074,2,Loyal Customers
13397,38,266,1544.13,7.0,Medium,Gold,308.826,301.85,46.89058946099953,5,Need Attention
13398,26,0,457.34000000000003,0.0,Medium,Silver,457.34000000000003,457.34000000000003,,1,Need Attention
13402,39,244,621.23,6.256410256410256,Medium,Silver,310.615,310.615,3.302188668141148,2,Need Attention
13403,3,0,75.0,0.0,Low,Bronze,75.0,75.0,,1,At Risk
13404,11,211,252.49,19.181818181818183,Low,Bronze,126.245,126.245,129.49246483869246,2,Potential Loyalists
13405,27,243,572.451,9.0,Medium,Silver,190.817,160.05,193.04715749526073,3,Need Attention
13408,478,371,28117.04,0.7761506276150628,Very High,Platinum,453.5006451612903,448.55,282.32019081277303,62,Champions
13410,28,267,1003.06,9.535714285714286,Medium,Gold,200.612,183.62,59.07065532055657,5,Potential Loyalists
13411,18,0,213.55,0.0,Medium,Bronze,213.55,213.55,,1,At Risk
13414,24,162,1390.5,6.75,Medium,Gold,463.5,467.7,71.4925870283066,3,Need Attention
13416,19,37,712.5,1.9473684210526316,Medium,Gold,356.25,356.25,114.90485194281398,2,Potential Loyalists
13417,28,200,640.83,7.142857142857143,Medium,Silver,320.41499999999996,320.41499999999996,119.38083786772484,2,Potential Loyalists
13418,304,360,6127.43,1.1842105263157894,Very High,Platinum,340.4127777777778,365.67,243.6201591630988,18,Champions
13419,16,0,221.06,0.0,Low,Bronze,221.06,221.06,,1,At Risk
13420,8,20,159.85,2.5,Low,Bronze,79.925,79.925,34.11790219225092,2,At Risk
13421,104,249,1851.08,2.394230769230769,Very High,Platinum,925.54,925.54,142.12846301849606,2,Loyal Customers
13422,127,0,2626.3,0.0,Very High,Platinum,2626.3,2626.3,,1,Loyal Customers
13425,78,186,1624.21,2.3846153846153846,High,Gold,541.4033333333333,449.56,202.06760857033308,3,Need Attention
13426,157,358,3641.32,2.2802547770700636,Very High,Platinum,364.132,321.685,127.14801967261097,10,Champions
13427,29,195,582.6,6.724137931034483,Medium,Silver,194.20000000000002,214.5,68.60090086872037,3,Potential Loyalists
13428,74,0,218.47,0.0,High,Bronze,218.47,218.47,,1,Need Attention
13429,67,64,1006.8,0.9552238805970149,High,Gold,251.70000000000002,255.24,82.66676236553602,4,Champions
13430,49,67,679.45,1.3673469387755102,High,Gold,339.725,339.725,4.829539315504088,2,Loyal Customers
13431,46,21,1269.1,0.45652173913043476,High,Gold,634.5500000000001,634.5500000000001,309.8966179228164,2,Loyal Customers
13434,10,22,534.24,2.2,Low,Silver,267.12,267.12,274.75341089784496,2,Need Attention
13435,101,183,3809.89,1.811881188118812,Very High,Platinum,544.27,443.72,234.7077460019872,7,Champions
13436,12,0,196.89,0.0,Low,Bronze,196.89,196.89,,1,At Risk
13437,167,175,3408.06,1.0479041916167664,Very High,Platinum,486.86571428571426,362.52000000000004,434.606385052695,7,Champions
13439,54,0,283.71,0.0,High,Bronze,283.71,283.71,,1,Need Attention
13441,13,0,296.64,0.0,Low,Bronze,296.64,296.64,,1,At Risk
13447,59,12,1129.14,0.2033898305084746,High,Gold,376.38000000000005,430.3,134.10268043555283,3,Champions
13448,195,357,3539.3700000000003,1.8307692307692307,Very High,Platinum,589.895,510.14,408.5719835598129,6,Champions
13449,19,0,291.88,0.0,Medium,Bronze,291.88,291.88,,1,Potential Loyalists
13450,71,191,2043.72,2.6901408450704225,High,Platinum,340.62,311.13,80.9257081526013,6,Champions
13451,443,308,2976.15,0.6952595936794582,Very High,Platinum,595.23,610.88,152.6005142520824,5,Champions
13452,2,11,590.0,5.5,Low,Silver,295.0,295.0,0.0,2,Need Attention
13453,17,123,356.98,7.235294117647059,Low,Silver,178.49,178.49,9.206530291048866,2,At Risk
13455,46,341,1058.34,7.413043478260869,High,Gold,529.1700000000001,529.1700000000001,231.60575510984188,2,Loyal Customers
13456,63,189,1766.72,3.0,High,Platinum,294.4533333333333,236.925,116.4665661323741,6,Champions
13458,382,352,9646.57,0.9214659685863874,Very High,Platinum,689.0407142857142,607.49,344.66291386187487,14,Champions
13460,17,20,183.44,1.1764705882352942,Low,Bronze,91.72,91.72,22.259721471752513,2,At Risk
13461,27,124,1445.0,4.592592592592593,Medium,Gold,481.6666666666667,560.8,150.77484317131066,3,Potential Loyalists
13462,9,0,151.5,0.0,Low,Bronze,151.5,151.5,,1,Need Attention
13464,41,0,674.68,0.0,Medium,Gold,674.68,674.68,,1,Loyal Customers
13466,17,0,307.90000000000003,0.0,Low,Silver,307.90000000000003,307.90000000000003,,1,Need Attention
13467,99,25,1083.71,0.25252525252525254,High,Gold,541.855,541.855,340.2668541747786,2,Champions
13468,302,371,5704.97,1.228476821192053,Very High,Platinum,154.1883783783784,125.38,72.5961134371957,37,Champions
13470,10,15,165.0,1.5,Low,Bronze,82.5,82.5,46.66904755831214,2,At Risk
13471,260,46,2531.58,0.17692307692307693,Very High,Platinum,632.895,748.835,389.90020043595774,4,Champions
13473,21,272,422.64,12.952380952380953,Medium,Silver,211.32,211.32,42.341554057450466,2,Potential Loyalists
13474,64,0,229.59,0.0,High,Bronze,229.59,229.59,,1,Need Attention
13475,86,107,1431.78,1.244186046511628,High,Gold,357.945,344.53999999999996,180.10561151724283,4,Need Attention
13476,58,102,1238.47,1.7586206896551724,High,Gold,619.235,619.235,153.25125268656046,2,Need Attention
13477,79,253,1454.58,3.2025316455696204,High,Gold,242.42999999999998,217.57999999999998,137.8129233417534,6,Loyal Customers
13479,15,33,300.95,2.2,Low,Bronze,150.475,150.475,8.662058069535208,2,Need Attention
13481,109,211,1804.56,1.9357798165137614,Very High,Platinum,360.912,367.34000000000003,235.23424085366483,5,Loyal Customers
13482,11,0,184.64000000000001,0.0,Low,Bronze,184.64000000000001,184.64000000000001,,1,Need Attention
13483,10,0,140.34,0.0,Low,Bronze,140.34,140.34,,1,At Risk
13484,8,0,313.8,0.0,Low,Silver,313.8,313.8,,1,Need Attention
13485,23,0,454.24,0.0,Medium,Silver,454.24,454.24,,1,Need Attention
13486,69,76,1122.41,1.1014492753623188,High,Gold,374.1366666666667,302.8,216.64056876156263,3,Need Attention
13487,34,295,575.4,8.676470588235293,Medium,Silver,191.80000000000004,193.15,24.55285115826675,3,Loyal Customers
13488,422,350,8968.31,0.8293838862559242,Very High,Platinum,689.87,655.55,378.1612543391157,13,Champions
13489,14,189,449.52,13.5,Low,Silver,112.38000000000001,117.84,56.51932059039635,4,At Risk
13491,86,320,1215.82,3.7209302325581395,High,Gold,121.582,122.23,37.879994074855816,10,Loyal Customers
13492,50,78,1269.84,1.56,High,Gold,423.28000000000003,360.8,149.36539492131368,3,Need Attention
13493,8,11,618.63,1.375,Low,Silver,309.315,309.315,183.7982656338193,2,Need Attention
13494,18,0,316.26000000000005,0.0,Medium,Silver,316.26000000000005,316.26000000000005,,1,Need Attention
13495,48,360,2044.8700000000001,7.5,High,Platinum,408.974,354.48,177.7330295133687,5,Loyal Customers
13496,35,349,653.33,9.971428571428572,Medium,Silver,326.66499999999996,326.66499999999996,246.56106353193724,2,Loyal Customers
13497,19,85,348.05,4.473684210526316,Medium,Silver,174.025,174.025,29.026733367707784,2,Need Attention
13499,42,252,1159.1100000000001,6.0,High,Gold,231.82200000000003,221.64,80.72893793429961,5,Loyal Customers
13500,65,99,1166.77,1.523076923076923,High,Gold,388.92333333333335,342.4,94.77542737088204,3,Champions
13501,52,0,1340.32,0.0,High,Gold,1340.32,1340.32,,1,Need Attention
13502,18,307,292.0,17.055555555555557,Medium,Bronze,97.33333333333333,102.83999999999999,20.580158729546607,3,Potential Loyalists
13503,17,0,216.85,0.0,Low,Bronze,216.85,216.85,,1,At Risk
13504,22,0,295.93,0.0,Medium,Bronze,295.93,295.93,,1,Potential Loyalists
13505,215,159,4393.63,0.7395348837209302,Very High,Platinum,1098.4075,958.0450000000001,495.95503589035167,4,Need Attention
13506,26,53,458.52,2.0384615384615383,Medium,Silver,229.26,229.26,101.6253865921306,2,Need Attention
13507,162,142,2479.16,0.8765432098765432,Very High,Platinum,619.7900000000001,425.23,416.2423714616282,4,Champions
13508,12,0,110.97,0.0,Low,Bronze,110.97,110.97,,1,Need Attention
13509,44,275,979.72,6.25,High,Gold,139.96,127.2,103.1111949951766,7,Loyal Customers
13510,115,182,1791.56,1.5826086956521739,Very High,Platinum,447.89,446.875,140.56851923528257,4,Champions
13512,15,0,251.21,0.0,Low,Bronze,251.21,251.21,,1,Need Attention
13513,10,0,205.1,0.0,Low,Bronze,205.1,205.1,,1,At Risk
13514,4,0,152.20000000000002,0.0,Low,Bronze,152.20000000000002,152.20000000000002,,1,At Risk
13515,59,175,891.12,2.9661016949152543,High,Gold,222.78,195.9,101.02002705734476,4,Need Attention
13516,44,217,1389.41,4.931818181818182,High,Gold,463.1366666666667,474.41,311.65295768423783,3,Loyal Customers
13517,141,120,2128.42,0.851063829787234,Very High,Platinum,709.4733333333334,516.24,339.8297128464981,3,Loyal Customers
13518,38,0,659.44,0.0,Medium,Silver,659.44,659.44,,1,Need Attention
13519,8,0,122.75,0.0,Low,Bronze,122.75,122.75,,1,At Risk
13520,93,312,3624.35,3.3548387096774195,High,Platinum,604.0583333333333,644.5250000000001,188.98482567832443,6,Loyal Customers
13521,436,8,1093.65,0.01834862385321101,Very High,Gold,364.55,368.95,74.56742519357898,3,Champions
13522,5,0,125.80000000000001,0.0,Low,Bronze,125.80000000000001,125.80000000000001,,1,At Risk
13523,172,333,3964.88,1.936046511627907,Very High,Platinum,792.976,616.8000000000001,592.0724320807379,5,Champions
13524,27,179,680.1800000000001,6.62962962962963,Medium,Gold,136.036,159.20000000000002,51.9302694004181,5,Potential Loyalists
13525,6,233,628.78,38.833333333333336,Low,Silver,314.39,314.39,44.56186935037621,2,Potential Loyalists
13527,223,293,2287.51,1.3139013452914798,Very High,Platinum,326.7871428571429,426.37,189.78479520361,7,Loyal Customers
13529,15,125,307.76,8.333333333333334,Low,Silver,153.88,153.88,38.49489316779563,2,At Risk
13531,22,161,483.8,7.318181818181818,Medium,Silver,241.89999999999998,241.89999999999998,89.87327188881018,2,Need Attention
13532,66,0,210.31,0.0,High,Bronze,210.31,210.31,,1,Need Attention
13533,76,84,270.79,1.105263157894737,High,Bronze,90.26333333333332,124.14999999999999,62.48966741256776,3,Need Attention
13534,296,355,5870.08,1.1993243243243243,Very High,Platinum,234.8032,253.5,126.06498161398086,25,Champions
13536,179,74,3448.29,0.4134078212290503,Very High,Platinum,492.61285714285714,455.17,128.71916364891513,7,Champions
13538,25,272,1280.85,10.88,Medium,Gold,182.97857142857146,166.8,95.71443576747299,7,Potential Loyalists
13539,37,223,631.34,6.027027027027027,Medium,Silver,210.4466666666667,164.1,91.35915407518469,3,Need Attention
13544,87,200,291.41,2.2988505747126435,High,Bronze,145.70499999999998,145.70499999999998,32.23699815429471,2,Potential Loyalists
13546,98,188,626.99,1.9183673469387754,High,Silver,208.99666666666667,208.71,20.981468807815478,3,Loyal Customers
13548,124,147,682.41,1.185483870967742,Very High,Gold,341.205,341.205,85.12858538704845,2,Need Attention
13549,51,216,918.2,4.235294117647059,High,Gold,131.17142857142858,116.55000000000001,54.69244963995533,7,Loyal Customers
13551,4,0,91.80000000000001,0.0,Low,Bronze,91.80000000000001,91.80000000000001,,1,Need Attention
13552,109,249,3740.07,2.2844036697247705,Very High,Platinum,311.6725,295.75,178.10009438642794,12,Loyal Customers
13555,136,128,4149.28,0.9411764705882353,Very High,Platinum,1037.32,920.825,463.08783925586584,4,Need Attention
13557,34,252,584.0600000000001,7.411764705882353,Medium,Silver,292.03,292.03,72.61986642785844,2,Loyal Customers
13558,175,62,605.06,0.35428571428571426,Very High,Silver,151.265,140.905,38.0888702028996,4,Loyal Customers
13560,33,0,174.37,0.0,Medium,Bronze,174.37,174.37,,1,Need Attention
13561,14,0,141.85999999999999,0.0,Low,Bronze,141.85999999999999,141.85999999999999,,1,Need Attention
13562,82,163,1799.3300000000002,1.9878048780487805,High,Platinum,599.7766666666666,603.27,8.956418555054972,3,Need Attention
13563,49,55,777.53,1.1224489795918366,High,Gold,388.765,388.765,110.14602330542849,2,Need Attention
13564,83,223,1749.02,2.6867469879518073,High,Platinum,583.0066666666667,550.64,65.49165544810522,3,Need Attention
13565,38,315,240.22,8.289473684210526,Medium,Bronze,120.10999999999999,120.10999999999999,14.043140674364839,2,Need Attention
13566,176,41,874.71,0.23295454545454544,Very High,Gold,437.355,437.355,209.05611985780277,2,Loyal Customers
13568,44,0,192.85,0.0,High,Bronze,192.85,192.85,,1,Need Attention
13569,85,350,373.75,4.117647058823529,High,Silver,186.875,186.875,96.95141076848753,2,Potential Loyalists
13570,27,0,239.49,0.0,Medium,Bronze,239.49,239.49,,1,Need Attention
13571,341,240,2092.32,0.7038123167155426,Very High,Platinum,174.36,156.265,54.7656632638305,12,Champions
13572,33,0,1384.25,0.0,Medium,Gold,1384.25,1384.25,,1,Need Attention
13573,26,202,294.40000000000003,7.769230769230769,Medium,Bronze,147.2,147.2,163.24267150472636,2,Potential Loyalists
13575,46,152,732.07,3.3043478260869565,High,Gold,146.414,130.2,66.49178092065213,5,Loyal Customers
13576,126,362,6717.34,2.873015873015873,Very High,Platinum,373.18555555555554,349.52,96.74189920317829,18,Champions
13577,83,216,1687.6000000000001,2.602409638554217,High,Platinum,421.9,418.525,67.87752450799408,4,Champions
13579,23,354,467.04,15.391304347826088,Medium,Silver,233.52,233.52,97.32617736251643,2,Potential Loyalists
13581,10,0,118.0,0.0,Low,Bronze,118.0,118.0,,1,Need Attention
13583,53,0,781.03,0.0,High,Gold,781.03,781.03,,1,Need Attention
13584,24,0,142.4,0.0,Medium,Bronze,142.4,142.4,,1,Need Attention
13587,8,0,712.4,0.0,Low,Gold,712.4,712.4,,1,Potential Loyalists
13588,174,239,2478.95,1.3735632183908046,Very High,Platinum,275.43888888888887,222.0,167.85832064902567,9,Champions
13589,21,164,379.65,7.809523809523809,Medium,Silver,189.825,189.825,60.563695808627806,2,Potential Loyalists
13590,87,291,1981.92,3.3448275862068964,High,Platinum,330.32,305.305,116.27384073814711,6,Champions
13591,58,202,1117.13,3.4827586206896552,High,Gold,372.3766666666666,340.9,78.94094396023738,3,Loyal Customers
13592,16,228,247.95999999999998,14.25,Low,Bronze,61.989999999999995,59.585,29.442184022249435,4,At Risk
13593,128,227,2037.0800000000002,1.7734375,Very High,Platinum,407.41600000000005,447.5,243.2765535969301,5,Need Attention
13594,26,0,396.97,0.0,Medium,Silver,396.97,396.97,,1,Potential Loyalists
13596,166,7,697.04,0.04216867469879518,Very High,Gold,348.52,348.52,89.20859151449483,2,Loyal Customers
13598,40,0,180.17000000000002,0.0,Medium,Bronze,180.17000000000002,180.17000000000002,,1,Need Attention
13599,247,365,5153.67,1.4777327935222673,Very High,Platinum,245.41285714285715,204.22,165.89759522497175,21,Champions
13600,19,0,219.52,0.0,Medium,Bronze,219.52,219.52,,1,Need Attention
13601,99,166,693.32,1.6767676767676767,High,Gold,346.65999999999997,346.65999999999997,37.53322794538191,2,Loyal Customers
13602,23,0,428.89,0.0,Medium,Silver,428.89,428.89,,1,Potential Loyalists
13603,27,0,164.34,0.0,Medium,Bronze,164.34,164.34,,1,At Risk
13606,43,282,280.54,6.558139534883721,High,Bronze,93.51333333333332,70.02,77.84582283805172,3,Potential Loyalists
13607,98,0,678.01,0.0,High,Gold,678.01,678.01,,1,Loyal Customers
13610,226,273,1131.88,1.2079646017699115,Very High,Gold,161.69714285714286,128.45000000000002,56.06045686408134,7,Champions
13611,74,270,1171.8,3.6486486486486487,High,Gold,390.6000000000001,333.57,126.04442431143079,3,Need Attention
13614,201,306,1610.46,1.5223880597014925,Very High,Gold,402.615,407.74,178.82208467263396,4,Champions
13615,23,0,417.69,0.0,Medium,Silver,417.69,417.69,,1,Need Attention
13617,44,140,544.18,3.1818181818181817,High,Silver,181.39333333333335,178.48,51.801479065112915,3,Loyal Customers
13618,13,0,177.34,0.0,Low,Bronze,177.34,177.34,,1,At Risk
13621,19,0,213.85,0.0,Medium,Bronze,213.85,213.85,,1,At Risk
13623,81,266,747.78,3.2839506172839505,High,Gold,149.55599999999998,147.58,33.615074445849444,5,Loyal Customers
13626,19,0,257.23,0.0,Medium,Bronze,257.23,257.23,,1,Need Attention
13627,92,298,1638.47,3.239130434782609,High,Gold,327.694,307.18,52.55597901285826,5,Loyal Customers
13629,59,315,7792.36,5.338983050847458,High,Platinum,708.3963636363636,765.0,159.84510047372282,11,Champions
13630,71,280,2031.78,3.943661971830986,High,Platinum,290.2542857142857,301.92,145.1085229356685,7,Champions
13631,11,167,3070.42,15.181818181818182,Low,Platinum,279.1290909090909,160.0,278.19120494561093,11,Need Attention
